('jvx (framework)', 'browser game', {'weight': 0.6})
('google earth', 'virtual globe', {'weight': 0.7})
('google earth', 'abstract window toolkit', {'weight': 0.6})
('google earth', 'keyhole markup language', {'weight': 0.7})
('google earth', 'web browser', {'weight': 0.6})
('google earth', 'geoeye-1', {'weight': 0.7})
('google earth', 'geoweb', {'weight': 0.7})
('google earth', 'os x internet software', {'weight': 0.5})
('google earth', 'google earth', {'weight': 1})
('google earth', 'embedded system', {'weight': 0.6})
('google earth', 'web page', {'weight': 0.6})
('google earth', 'program (computing)', {'weight': 0.6})
('google earth', 'application posture', {'weight': 0.6})
('google earth', 'mouse (computing)', {'weight': 0.6})
('microsoft java virtual machine', 'browser game', {'weight': 0.6})
('microsoft java virtual machine', 'code', {'weight': 0.6})
('microsoft java virtual machine', 'computing', {'weight': 0.6})
('microsoft java virtual machine', 'linux', {'weight': 0.6})
('microsoft java virtual machine', 'wysiwyg', {'weight': 0.6})
('microsoft java virtual machine', 'check box', {'weight': 0.6})
('microsoft java virtual machine', 'bytecode', {'weight': 0.6})
('microsoft java virtual machine', 'java servlet', {'weight': 0.6})
('microsoft java virtual machine', 'internet explorer', {'weight': 0.6})
('microsoft java virtual machine', 'html element', {'weight': 0.6})
('microsoft java virtual machine', 'java (programming language)', {'weight': 0.6})
('microsoft java virtual machine', 'open platform', {'weight': 0.6})
('microsoft java virtual machine', 'java virtual machine', {'weight': 0.6})
('microsoft java virtual machine', 'citeseer', {'weight': 0.6})
('microsoft java virtual machine', 'unix', {'weight': 0.6})
('microsoft java virtual machine', 'swf', {'weight': 0.6})
('microsoft java virtual machine', 'html', {'weight': 0.6})
('microsoft java virtual machine', 'button (computing)', {'weight': 0.6})
('microsoft java virtual machine', 'mac os', {'weight': 0.6})
('microsoft java virtual machine', 'bookmarklet', {'weight': 0.6})
('microsoft java virtual machine', 'microsoft windows', {'weight': 0.6})
('microsoft java virtual machine', 'java applet', {'weight': 0.6})
('microsoft java virtual machine', 'cortado (software)', {'weight': 0.6})
('microsoft java virtual machine', 'windows media player', {'weight': 0.6})
('microsoft java virtual machine', 'quicktime', {'weight': 0.6})
('microsoft java virtual machine', 'command-line interface', {'weight': 0.6})
('microsoft java virtual machine', 'application (computing)', {'weight': 0.6})
('microsoft java virtual machine', 'widget engine', {'weight': 0.6})
('microsoft java virtual machine', 'plug-in (computing)', {'weight': 0.6})
('microsoft java virtual machine', 'news ticker', {'weight': 0.6})
('microsoft java virtual machine', 'wyswyg', {'weight': 0.6})
('microsoft java virtual machine', '3d modeling', {'weight': 0.6})
('microsoft java virtual machine', 'container (data structure)', {'weight': 0.6})
('microsoft java virtual machine', 'abstract window toolkit', {'weight': 0.6})
('microsoft java virtual machine', 'web browser', {'weight': 0.6})
('microsoft java virtual machine', 'embedded system', {'weight': 0.6})
('microsoft java virtual machine', 'web page', {'weight': 0.6})
('microsoft java virtual machine', 'program (computing)', {'weight': 0.6})
('microsoft java virtual machine', 'application posture', {'weight': 0.6})
('microsoft java virtual machine', 'mouse (computing)', {'weight': 0.6})
('mozilla prism', 'browser game', {'weight': 0.6})
('mozilla prism', 'code', {'weight': 0.6})
('mozilla prism', 'computing', {'weight': 0.6})
('mozilla prism', 'linux', {'weight': 0.6})
('mozilla prism', 'wysiwyg', {'weight': 0.6})
('mozilla prism', 'check box', {'weight': 0.6})
('mozilla prism', 'bytecode', {'weight': 0.6})
('mozilla prism', 'java servlet', {'weight': 0.6})
('mozilla prism', 'internet explorer', {'weight': 0.6})
('mozilla prism', 'html element', {'weight': 0.6})
('mozilla prism', 'java (programming language)', {'weight': 0.6})
('mozilla prism', 'open platform', {'weight': 0.6})
('mozilla prism', 'java virtual machine', {'weight': 0.6})
('mozilla prism', 'citeseer', {'weight': 0.6})
('mozilla prism', 'unix', {'weight': 0.6})
('mozilla prism', 'swf', {'weight': 0.6})
('mozilla prism', 'html', {'weight': 0.6})
('mozilla prism', 'button (computing)', {'weight': 0.6})
('mozilla prism', 'mac os', {'weight': 0.6})
('mozilla prism', 'bookmarklet', {'weight': 0.6})
('mozilla prism', 'microsoft windows', {'weight': 0.6})
('mozilla prism', 'java applet', {'weight': 0.6})
('mozilla prism', 'cortado (software)', {'weight': 0.6})
('mozilla prism', 'windows media player', {'weight': 0.6})
('mozilla prism', 'quicktime', {'weight': 0.6})
('mozilla prism', 'command-line interface', {'weight': 0.6})
('mozilla prism', 'application (computing)', {'weight': 0.6})
('mozilla prism', 'widget engine', {'weight': 0.6})
('mozilla prism', 'plug-in (computing)', {'weight': 0.6})
('mozilla prism', 'news ticker', {'weight': 0.6})
('mozilla prism', 'wyswyg', {'weight': 0.6})
('mozilla prism', '3d modeling', {'weight': 0.6})
('mozilla prism', 'container (data structure)', {'weight': 0.6})
('mozilla prism', 'abstract window toolkit', {'weight': 0.6})
('mozilla prism', 'web browser', {'weight': 0.6})
('mozilla prism', 'embedded system', {'weight': 0.6})
('mozilla prism', 'web page', {'weight': 0.6})
('mozilla prism', 'program (computing)', {'weight': 0.6})
('mozilla prism', 'application posture', {'weight': 0.6})
('mozilla prism', 'mouse (computing)', {'weight': 0.6})
('java card', 'browser game', {'weight': 0.6})
('java card', 'code', {'weight': 0.6})
('java card', 'computing', {'weight': 0.6})
('java card', 'linux', {'weight': 0.6})
('java card', 'wysiwyg', {'weight': 0.6})
('java card', 'check box', {'weight': 0.6})
('java card', 'bytecode', {'weight': 0.6})
('java card', 'java servlet', {'weight': 0.6})
('java card', 'internet explorer', {'weight': 0.6})
('java card', 'html element', {'weight': 0.6})
('java card', 'java (programming language)', {'weight': 0.6})
('java card', 'open platform', {'weight': 0.6})
('java card', 'java virtual machine', {'weight': 0.6})
('java card', 'citeseer', {'weight': 0.6})
('java card', 'unix', {'weight': 0.6})
('java card', 'swf', {'weight': 0.6})
('java card', 'html', {'weight': 0.6})
('java card', 'button (computing)', {'weight': 0.6})
('java card', 'mac os', {'weight': 0.6})
('java card', 'bookmarklet', {'weight': 0.6})
('java card', 'microsoft windows', {'weight': 0.6})
('java card', 'java applet', {'weight': 0.6})
('java card', 'cortado (software)', {'weight': 0.6})
('java card', 'windows media player', {'weight': 0.6})
('java card', 'quicktime', {'weight': 0.6})
('java card', 'command-line interface', {'weight': 0.6})
('java card', 'application (computing)', {'weight': 0.6})
('java card', 'widget engine', {'weight': 0.6})
('java card', 'plug-in (computing)', {'weight': 0.6})
('java card', 'news ticker', {'weight': 0.6})
('java card', 'wyswyg', {'weight': 0.6})
('java card', '3d modeling', {'weight': 0.6})
('java card', 'container (data structure)', {'weight': 0.6})
('java card', 'abstract window toolkit', {'weight': 0.6})
('java card', 'web browser', {'weight': 0.6})
('java card', 'embedded system', {'weight': 0.6})
('java card', 'web page', {'weight': 0.6})
('java card', 'program (computing)', {'weight': 0.6})
('java card', 'application posture', {'weight': 0.6})
('java card', 'mouse (computing)', {'weight': 0.6})
('canvas element', 'browser game', {'weight': 0.6})
('canvas element', 'code', {'weight': 0.6})
('canvas element', 'computing', {'weight': 0.6})
('canvas element', 'cairo (graphics)', {'weight': 0.7})
('canvas element', 'linux', {'weight': 0.6})
('canvas element', 'wysiwyg', {'weight': 0.6})
('canvas element', 'check box', {'weight': 0.6})
('canvas element', 'bytecode', {'weight': 0.6})
('canvas element', 'java servlet', {'weight': 0.6})
('canvas element', 'internet explorer', {'weight': 0.6})
('canvas element', 'html element', {'weight': 0.6})
('canvas element', 'java (programming language)', {'weight': 0.6})
('canvas element', 'open platform', {'weight': 0.6})
('canvas element', 'java virtual machine', {'weight': 0.6})
('canvas element', 'webgl', {'weight': 0.7})
('canvas element', 'comparison of layout engines (html5 canvas)', {'weight': 0.7})
('canvas element', 'citeseer', {'weight': 0.6})
('canvas element', 'unix', {'weight': 0.6})
('canvas element', 'html tags', {'weight': 0.5})
('canvas element', 'swf', {'weight': 0.6})
('canvas element', 'html', {'weight': 0.6})
('canvas element', 'button (computing)', {'weight': 0.6})
('canvas element', 'mac os', {'weight': 0.6})
('canvas element', 'bookmarklet', {'weight': 0.6})
('canvas element', 'display postscript', {'weight': 0.7})
('canvas element', 'graphics device interface', {'weight': 0.7})
('canvas element', 'microsoft windows', {'weight': 0.6})
('canvas element', 'java applet', {'weight': 0.6})
('canvas element', 'cortado (software)', {'weight': 0.6})
('canvas element', 'windows media player', {'weight': 0.6})
('canvas element', 'quicktime', {'weight': 0.6})
('canvas element', 'command-line interface', {'weight': 0.6})
('canvas element', 'quartz 2d', {'weight': 0.7})
('canvas element', 'application (computing)', {'weight': 0.6})
('canvas element', 'widget engine', {'weight': 0.6})
('canvas element', 'plug-in (computing)', {'weight': 0.6})
('canvas element', 'anti-grain geometry', {'weight': 0.7})
('canvas element', 'news ticker', {'weight': 0.6})
('canvas element', 'wyswyg', {'weight': 0.6})
('canvas element', 'canvas fingerprinting', {'weight': 0.7})
('canvas element', 'scalable vector graphics', {'weight': 0.7})
('canvas element', '3d modeling', {'weight': 0.6})
('canvas element', 'container (data structure)', {'weight': 0.6})
('canvas element', 'abstract window toolkit', {'weight': 0.6})
('canvas element', 'web browser', {'weight': 0.6})
('canvas element', 'embedded system', {'weight': 0.6})
('canvas element', 'web page', {'weight': 0.6})
('canvas element', 'program (computing)', {'weight': 0.6})
('canvas element', 'application posture', {'weight': 0.6})
('canvas element', 'mouse (computing)', {'weight': 0.6})
('xulrunner', 'browser game', {'weight': 0.6})
('xulrunner', 'code', {'weight': 0.6})
('xulrunner', 'free software programmed in c++', {'weight': 0.5})
('xulrunner', 'computing', {'weight': 0.6})
('xulrunner', 'linux', {'weight': 0.6})
('xulrunner', 'html application', {'weight': 0.7})
('xulrunner', 'free system software', {'weight': 0.5})
('xulrunner', 'chromium embedded framework', {'weight': 0.7})
('xulrunner', 'check box', {'weight': 0.6})
('xulrunner', 'bytecode', {'weight': 0.6})
('xulrunner', 'java servlet', {'weight': 0.6})
('xulrunner', 'internet explorer', {'weight': 0.6})
('xulrunner', 'html element', {'weight': 0.6})
('xulrunner', 'java (programming language)', {'weight': 0.6})
('xulrunner', 'open platform', {'weight': 0.6})
('xulrunner', 'java virtual machine', {'weight': 0.6})
('xulrunner', 'citeseer', {'weight': 0.6})
('xulrunner', 'unix', {'weight': 0.6})
('xulrunner', 'adobe integrated runtime', {'weight': 0.7})
('xulrunner', 'swf', {'weight': 0.6})
('xulrunner', 'html', {'weight': 0.6})
('xulrunner', 'button (computing)', {'weight': 0.6})
('xulrunner', 'mac os', {'weight': 0.6})
('xulrunner', 'bookmarklet', {'weight': 0.6})
('xulrunner', 'gecko (software)', {'weight': 0.7})
('xulrunner', 'microsoft windows', {'weight': 0.6})
('xulrunner', 'java applet', {'weight': 0.6})
('xulrunner', 'quicktime', {'weight': 0.6})
('xulrunner', 'cortado (software)', {'weight': 0.6})
('xulrunner', 'windows media player', {'weight': 0.6})
('xulrunner', 'mozilla', {'weight': 0.5})
('xulrunner', 'command-line interface', {'weight': 0.6})
('xulrunner', 'software using the mozilla license', {'weight': 0.5})
('xulrunner', 'application (computing)', {'weight': 0.6})
('xulrunner', 'widget engine', {'weight': 0.6})
('xulrunner', 'plug-in (computing)', {'weight': 0.6})
('xulrunner', 'free software portal', {'weight': 0.7})
('xulrunner', 'news ticker', {'weight': 0.6})
('xulrunner', 'wyswyg', {'weight': 0.6})
('xulrunner', 'wysiwyg', {'weight': 0.6})
('xulrunner', 'mozilla application framework', {'weight': 0.7})
('xulrunner', 'mozilla prism', {'weight': 0.7})
('xulrunner', 'abstract window toolkit', {'weight': 0.6})
('xulrunner', '3d modeling', {'weight': 0.6})
('xulrunner', 'container (data structure)', {'weight': 0.6})
('xulrunner', 'software that uses xul', {'weight': 0.5})
('xulrunner', 'widget engines', {'weight': 0.5})
('xulrunner', 'markup languages', {'weight': 0.5})
('xulrunner', 'web browser', {'weight': 0.6})
('xulrunner', 'embedded system', {'weight': 0.6})
('xulrunner', 'web page', {'weight': 0.6})
('xulrunner', 'program (computing)', {'weight': 0.6})
('xulrunner', 'application posture', {'weight': 0.6})
('xulrunner', 'mouse (computing)', {'weight': 0.6})
('cortado (software)', 'browser game', {'weight': 0.6})
('cortado (software)', 'code', {'weight': 0.6})
('cortado (software)', 'computing', {'weight': 0.6})
('cortado (software)', 'linux', {'weight': 0.6})
('cortado (software)', 'free video software', {'weight': 0.5})
('cortado (software)', 'wysiwyg', {'weight': 0.6})
('cortado (software)', 'check box', {'weight': 0.6})
('cortado (software)', 'bytecode', {'weight': 0.6})
('cortado (software)', 'java servlet', {'weight': 0.6})
('cortado (software)', 'internet explorer', {'weight': 0.6})
('cortado (software)', 'html element', {'weight': 0.6})
('cortado (software)', 'java (programming language)', {'weight': 0.6})
('cortado (software)', 'open platform', {'weight': 0.6})
('cortado (software)', 'java virtual machine', {'weight': 0.6})
('cortado (software)', 'citeseer', {'weight': 0.6})
('cortado (software)', 'unix', {'weight': 0.6})
